(0.21649484536082475, 0.6666666666666666, 0.3333333333333333, 0.7835051546391752)
(0.6914893617021277, 1.0, 0.0, 0.30851063829787234)
(0.28, 0, 0, 0.72)
(0.2872340425531915, 1.0, 0.0, 0.7127659574468085)
(0.36, 0, 0, 0.64)
(0.59, 0, 0, 0.41)
(0.18, 0, 0, 0.82)
(0.0, 1.0, 0.0, 1.0)
(0.16, 0, 0, 0.84)
(0.05, 0, 0, 0.95)
(0.25, 0, 0, 0.75)
(0.08247422680412371, 1.0, 0.0, 0.9175257731958762)
(0.17, 0, 0, 0.83)
(0.336734693877551, 1.0, 0.0, 0.6632653061224489)
(0.01, 0, 0, 0.99)
(0.011235955056179775, 1.0, 0.0, 0.9887640449438202)
(0.0, 0, 0, 1.0)
(0.189873417721519, 1.0, 0.0, 0.810126582278481)
(0.03333333333333333, 0.8, 0.2, 0.9666666666666667)
(0.32989690721649484, 1.0, 0.0, 0.6701030927835051)
(0, 0, 0, 0)
(0.12631578947368421, 1.0, 0.0, 0.8736842105263158)
(0.031914893617021274, 1.0, 0.0, 0.9680851063829787)
(0.25, 0, 0, 0.75)
(0.12, 0, 0, 0.88)
(0.0, 1.0, 0.0, 1.0)
(0.2087912087912088, 1.0, 0.0, 0.7912087912087912)
(0.01, 0, 0, 0.99)
(0.17, 0, 0, 0.83)
(0.69, 0, 0, 0.31)
(0.12643678160919541, 1.0, 0.0, 0.8735632183908046)
(0.13829787234042554, 1.0, 0.0, 0.8617021276595744)
(0.023809523809523808, 1.0, 0.0, 0.9761904761904762)
(0.39080459770114945, 1.0, 0.0, 0.6091954022988506)
(0.0, 0, 0, 1.0)
(0.16483516483516483, 1.0, 0.0, 0.8351648351648352)
(0.20408163265306123, 1.0, 0.0, 0.7959183673469388)
(0.1, 1.0, 0.0, 0.9)
(0.65625, 1.0, 0.0, 0.34375)
(0.09090909090909091, 1.0, 0.0, 0.9090909090909091)
(0.0, 1.0, 0.0, 1.0)
(0.11, 0, 0, 0.89)
(0.0, 1.0, 0.0, 1.0)
(0.21428571428571427, 1.0, 0.0, 0.7857142857142857)
(0.05, 0, 0, 0.95)
(0.1111111111111111, 1.0, 0.0, 0.8888888888888888)
(0.08, 0, 0, 0.92)
(0.52, 0, 0, 0.48)
(0.26136363636363635, 1.0, 0.0, 0.7386363636363636)
(0.53, 0, 0, 0.47)
