(0.5360824742268041, 0.3333333333333333, 0.6666666666666666, 0.4639175257731959)
(0.7340425531914894, 1.0, 0.0, 0.26595744680851063)
(0.6, 0, 0, 0.4)
(0.6063829787234043, 1.0, 0.0, 0.39361702127659576)
(0.57, 0, 0, 0.43)
(0.78, 0, 0, 0.22)
(0.35, 0, 0, 0.65)
(0.12121212121212122, 1.0, 0.0, 0.8787878787878788)
(0.45, 0, 0, 0.55)
(0.35, 0, 0, 0.65)
(0.7, 0, 0, 0.3)
(0.25773195876288657, 1.0, 0.0, 0.7422680412371134)
(0.45, 0, 0, 0.55)
(0.5204081632653061, 1.0, 0.0, 0.47959183673469385)
(0.3, 0, 0, 0.7)
(0.2696629213483146, 1.0, 0.0, 0.7303370786516854)
(0.19, 0, 0, 0.81)
(0.5443037974683544, 1.0, 0.0, 0.45569620253164556)
(0.06666666666666667, 0.6, 0.4, 0.9333333333333333)
(0.9484536082474226, 1.0, 0.0, 0.05154639175257732)
(0, 0, 0, 0)
(0.6526315789473685, 1.0, 0.0, 0.3473684210526316)
(0.14893617021276595, 1.0, 0.0, 0.851063829787234)
(0.57, 0, 0, 0.43)
(0.47, 0, 0, 0.53)
(0.9278350515463918, 1.0, 0.0, 0.07216494845360824)
(0.4835164835164835, 0.8888888888888888, 0.1111111111111111, 0.5164835164835165)
(0.64, 0, 0, 0.36)
(0.45, 0, 0, 0.55)
(0.8, 0, 0, 0.2)
(0.3333333333333333, 0.9230769230769231, 0.07692307692307693, 0.6666666666666666)
(0.5957446808510638, 1.0, 0.0, 0.40425531914893614)
(0.2857142857142857, 1.0, 0.0, 0.7142857142857143)
(0.4482758620689655, 1.0, 0.0, 0.5517241379310345)
(0.16, 0, 0, 0.84)
(0.32967032967032966, 1.0, 0.0, 0.6703296703296703)
(0.4387755102040816, 1.0, 0.0, 0.5612244897959183)
(0.4625, 1.0, 0.0, 0.5375)
(0.8020833333333334, 1.0, 0.0, 0.19791666666666666)
(0.2828282828282828, 1.0, 0.0, 0.7171717171717171)
(0.010638297872340425, 0.8333333333333334, 0.16666666666666666, 0.9893617021276596)
(0.23, 0, 0, 0.77)
(0.32894736842105265, 1.0, 0.0, 0.6710526315789473)
(0.3877551020408163, 1.0, 0.0, 0.6122448979591837)
(0.38, 0, 0, 0.62)
(0.9494949494949495, 1.0, 0.0, 0.050505050505050504)
(0.55, 0, 0, 0.45)
(0.63, 0, 0, 0.37)
(0.6022727272727273, 0.8333333333333334, 0.16666666666666666, 0.3977272727272727)
(0.84, 0, 0, 0.16)
