(0.8865979381443299, 0.3333333333333333, 0.6666666666666666, 0.1134020618556701)
(0.7978723404255319, 1.0, 0.0, 0.20212765957446807)
(1.0, 0, 0, 0.0)
(0.8829787234042553, 1.0, 0.0, 0.11702127659574468)
(1.0, 0, 0, 0.0)
(0.94, 0, 0, 0.06)
(0.61, 0, 0, 0.39)
(0.46464646464646464, 1.0, 0.0, 0.5353535353535354)
(0.98, 0, 0, 0.02)
(0.88, 0, 0, 0.12)
(0.99, 0, 0, 0.01)
(0.7731958762886598, 1.0, 0.0, 0.2268041237113402)
(0.91, 0, 0, 0.09)
(0.8673469387755102, 1.0, 0.0, 0.1326530612244898)
(0.48, 0, 0, 0.52)
(0.9662921348314607, 0.45454545454545453, 0.5454545454545454, 0.033707865168539325)
(0.9, 0, 0, 0.1)
(0.9746835443037974, 0.6666666666666666, 0.3333333333333333, 0.02531645569620253)
(0.3333333333333333, 0.4, 0.6, 0.6666666666666666)
(1.0, 0.6666666666666666, 0.3333333333333333, 0.0)
(0, 0, 0, 0)
(0.9473684210526315, 0.4, 0.6, 0.05263157894736842)
(0.8297872340425532, 0.0, 1.0, 0.1702127659574468)
(0.94, 0, 0, 0.06)
(0.87, 0, 0, 0.13)
(0.9896907216494846, 1.0, 0.0, 0.010309278350515464)
(0.9120879120879121, 0.5555555555555556, 0.4444444444444444, 0.08791208791208792)
(0.97, 0, 0, 0.03)
(0.79, 0, 0, 0.21)
(1.0, 0, 0, 0.0)
(0.9310344827586207, 0.7692307692307693, 0.23076923076923078, 0.06896551724137931)
(0.9361702127659575, 1.0, 0.0, 0.06382978723404255)
(0.8452380952380952, 0.4375, 0.5625, 0.15476190476190477)
(0.7011494252873564, 1.0, 0.0, 0.2988505747126437)
(0.63, 0, 0, 0.37)
(0.7582417582417582, 0.8888888888888888, 0.1111111111111111, 0.24175824175824176)
(0.8775510204081632, 0.0, 1.0, 0.12244897959183673)
(0.775, 0.85, 0.15, 0.225)
(0.9791666666666666, 1.0, 0.0, 0.020833333333333332)
(0.8383838383838383, 1.0, 0.0, 0.16161616161616163)
(0.40425531914893614, 0.16666666666666666, 0.8333333333333334, 0.5957446808510638)
(0.71, 0, 0, 0.29)
(0.9605263157894737, 0.75, 0.25, 0.039473684210526314)
(0.9183673469387755, 0.0, 1.0, 0.08163265306122448)
(0.91, 0, 0, 0.09)
(1.0, 1.0, 0.0, 0.0)
(0.97, 0, 0, 0.03)
(0.98, 0, 0, 0.02)
(0.9772727272727273, 0.4166666666666667, 0.5833333333333334, 0.022727272727272728)
(0.99, 0, 0, 0.01)
