(0.4742268041237113, 0.3333333333333333, 0.6666666666666666, 0.5257731958762887)
(0.723404255319149, 1.0, 0.0, 0.2765957446808511)
(0.5, 0, 0, 0.5)
(0.5638297872340425, 1.0, 0.0, 0.43617021276595747)
(0.48, 0, 0, 0.52)
(0.77, 0, 0, 0.23)
(0.3, 0, 0, 0.7)
(0.08080808080808081, 1.0, 0.0, 0.9191919191919192)
(0.34, 0, 0, 0.66)
(0.3, 0, 0, 0.7)
(0.62, 0, 0, 0.38)
(0.23711340206185566, 1.0, 0.0, 0.7628865979381443)
(0.3, 0, 0, 0.7)
(0.4387755102040816, 1.0, 0.0, 0.5612244897959183)
(0.18, 0, 0, 0.82)
(0.12359550561797752, 1.0, 0.0, 0.8764044943820225)
(0.14, 0, 0, 0.86)
(0.46835443037974683, 1.0, 0.0, 0.5316455696202531)
(0.06666666666666667, 0.8, 0.2, 0.9333333333333333)
(0.7216494845360825, 1.0, 0.0, 0.27835051546391754)
(0, 0, 0, 0)
(0.5368421052631579, 1.0, 0.0, 0.4631578947368421)
(0.11702127659574468, 1.0, 0.0, 0.8829787234042553)
(0.51, 0, 0, 0.49)
(0.38, 0, 0, 0.62)
(0.31958762886597936, 1.0, 0.0, 0.6804123711340206)
(0.3956043956043956, 1.0, 0.0, 0.6043956043956044)
(0.08, 0, 0, 0.92)
(0.37, 0, 0, 0.63)
(0.76, 0, 0, 0.24)
(0.25287356321839083, 0.9230769230769231, 0.07692307692307693, 0.7471264367816092)
(0.46808510638297873, 1.0, 0.0, 0.5319148936170213)
(0.17857142857142858, 1.0, 0.0, 0.8214285714285714)
(0.4482758620689655, 1.0, 0.0, 0.5517241379310345)
(0.09, 0, 0, 0.91)
(0.2967032967032967, 1.0, 0.0, 0.7032967032967034)
(0.35714285714285715, 1.0, 0.0, 0.6428571428571429)
(0.1875, 1.0, 0.0, 0.8125)
(0.7604166666666666, 1.0, 0.0, 0.23958333333333334)
(0.25252525252525254, 1.0, 0.0, 0.7474747474747475)
(0.010638297872340425, 0.8333333333333334, 0.16666666666666666, 0.9893617021276596)
(0.2, 0, 0, 0.8)
(0.2631578947368421, 1.0, 0.0, 0.7368421052631579)
(0.35714285714285715, 1.0, 0.0, 0.6428571428571429)
(0.31, 0, 0, 0.69)
(0.8686868686868687, 1.0, 0.0, 0.13131313131313133)
(0.38, 0, 0, 0.62)
(0.61, 0, 0, 0.39)
(0.5340909090909091, 0.9166666666666666, 0.08333333333333333, 0.4659090909090909)
(0.81, 0, 0, 0.19)
